OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y
329625,31,C007701604P,1,4,1,07914,0,02,153,46520,SPRINGFIELD CREEK,NA,MAIN ST,WCL SPRINGFIELD,99.99,1.3,0,0000000000,0,41.045448,96.0815,20,3,4,4,8,1952,2,0,1580,1998,0,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,1,0,0,3,0,7.9,12.5,30.8,0.5,0.5,7.9,8.8,99.99,N,0,N,0,0,5,5,6,6,N,1,44,1,26,5,4,N,5,6,6,NA,NA,NA,1122,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,4,1580,2033,NA,N,31,F,5,271.04,MM,603,41.081822,-96.136753,-96.1367530001912,41.0818219998663
329626,31,C007701605,1,4,1,00016,0,02,153,0,WSARPY DRAIN DITCH,NA,PLATTEVIEW ROAD,3.2S 2W GRETNA,99.99,0,0,0000000000,0,41.051896,96.172976,30,3,2,2,9,1935,1,0,20,2003,0,5.2,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,4.6,15.5,15.8,0.1,0.1,4.6,5.2,99.99,N,0,N,0,0,5,5,5,6,N,1,14,1,8,2,7,N,0,7,6,31,1,15.8,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,3,34,2033,NA,N,31,F,5,82.16,AM,1202,41.088692,-96.291394,-96.2913940004089,41.0886919998583
329627,31,C007701805P,1,4,1,00P18,0,02,153,0,STREAM,NA,RUFF ROAD,1S 7.7W SPRINGFIELD,99.99,0,0,0000000000,0,41.034824,96.170312,50,3,2,2,9,1935,1,0,100,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,2,0,0,1,0,4.6,10.7,11.3,0,0,4.6,4.9,99.99,N,0,N,0,0,6,5,5,5,N,1,24,1,15,4,7,N,1,5,4,34,1,11.3,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,10,0,1,Y,5,170,2033,NA,N,31,F,5,55.37,ST,724,41.0634,-96.2842,-96.2841999996612,41.0634000002335
329628,31,C007701905,1,4,1,00019,0,02,153,0,BUFFALO CREEK,NA,156TH STREET,1W 1.8S SPRINGFIELD,99.99,0,0,0000000000,0,41.0318,96.092412,20,3,2,2,9,1910,1,0,90,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,4.6,27.4,27.7,0,0,4.6,5.4,99.99,N,0,N,0,0,5,4,5,4,N,1,16,1,9,2,7,N,0,6,8,31,1,27.7,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,4,153,2033,NA,N,31,P,4,149.58,AM,1202,41.054483,-96.157539,-96.1575389998712,41.0544830001783
329629,31,C007701905P,1,4,1,00P19,0,02,153,0,STREAM,NA,150TH STREET,.5W 2N SPRINGFIELD,99.99,0,0,0000000000,0,41.06504,96.08528,50,3,26,26,9,1935,1,0,40,2003,0,7.3,0,30,0,0,0,0,0,5,0,0,0,K,1,5,3,10,0,0,1,0,4.5,15.5,15.8,0.1,0.1,4.5,4.7,99.99,N,0,N,0,0,6,6,7,8,N,1,0,1,0,0,6,N,0,7,8,31,1,15.8,817,24,Y24,N,N,819,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,7,68,2033,NA,N,31,F,6,74.26,MM,603,41.113736,-96.148417,-96.1484169998264,41.1137359999939
329630,31,C007701910,1,4,1,00019,0,02,153,0,STREAM,NA,156TH STREET,1W .2S SPRINGFIELD,99.99,0,0,0000000000,0,41.04318,96.092736,50,3,2,2,9,1935,1,0,150,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,2,0,0,1,0,4.7,10.7,11,0.1,0.1,4.7,4.7,99.99,N,0,N,0,0,6,6,5,5,N,1,29,1,17,5,2,N,2,6,6,31,1,11,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,10,0,1,Y,3,255,2033,NA,N,31,F,5,51.7,MM,603,41.075303,-96.157297,-96.1572970000218,41.0753029998742
329631,31,C007702005,1,4,1,00020,0,02,153,0,WESTERN SARPY DITCH TRIB,NA,RUFF ROAD,1.3S 8.6W SPRINGFIELD,99.99,0,0,0000000000,0,41.0336,96.18036,60,3,2,2,9,1935,1,0,100,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,2,0,0,1,0,4.6,12.2,12.5,0,0,4.6,4.9,99.99,N,0,N,0,0,5,5,5,5,N,1,35,1,21,5,7,N,4,5,8,NA,NA,NA,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,4,170,2033,NA,N,31,F,5,61.25,MM,603,41.059633,-96.296792,-96.2967920003074,41.0596329997552
329632,31,C007702005P,1,4,1,00P20,0,02,153,0,SPRINGFIELD CREEK,NA,BUFFALO RD,2S SPRINGFIELD,99.99,0,0,0000000000,0,41.025676,96.07426,70,3,2,2,9,1935,1,0,85,2003,0,6.4,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,4.7,26.2,26.5,0.1,0.1,4.6,4.7,99.99,N,0,N,0,0,5,5,5,6,N,1,7,1,5,2,7,N,0,5,2,31,1,26.5,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,7,144,2033,NA,N,31,F,5,124.55,AM,1202,41.049086,-96.128489,-96.1284889999389,41.0490860003382
329633,31,C007702010,1,4,1,00020,0,02,153,0,WESTERN SARPY DITCH TRIB,NA,RUFF ROAD,1.3S 8.4W SPRINGFIELD,99.99,0,0,0000000000,0,41.0336,96.17492,60,3,2,2,9,1935,1,0,100,2003,0,4.6,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,4.5,18.6,19.2,0,0,4.5,4.9,99.99,N,0,N,0,0,5,5,5,5,N,1,12,1,7,2,6,N,0,5,5,31,1,19.2,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,4,170,2033,NA,N,31,F,5,94.08,AM,1202,41.059633,-96.296792,-96.2967920003074,41.0596329997552
329634,31,C007702205P,1,4,1,00P22,0,02,153,0,STREAM,NA,BUFFALO ROAD,2.5S 6W SPRINGFIELD,99.99,0,0,0000000000,0,41.023948,96.152088,999,3,2,2,9,1935,1,0,50,2003,0,4.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,3,2,1,1,4.6,21.6,31.4,0,0,4.6,4.8,99.99,N,0,N,0,0,5,4,4,4,N,1,15,1,9,3,7,N,0,6,4,34,1,31.4,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,3,85,2033,NA,N,31,P,4,150.72,MM,603,41.045433,-96.240086,-96.2400859998126,41.0454330001202
329635,31,C007702215,1,4,1,00022,0,02,153,0,BUFFALO CREEK,NA,BUFFALO RD,2.3S SPRINGFIELD,99.99,0,0,0000000000,0,41.02438,96.08006,60,3,2,2,9,1935,1,0,85,2003,0,6.1,0,30,0,0,0,0,0,5,0,0,0,P,1,5,3,10,3,2,1,2,4.8,21.6,39.6,0,0,4.8,4.8,99.99,N,0,N,0,0,5,5,5,6,N,1,8,1,5,2,8,N,0,5,6,31,1,39.6,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,3,144,2033,NA,N,31,F,5,190.08,AM,1202,41.045489,-96.133761,-96.133761000339,41.0454890001818
329636,31,C007702310,1,4,1,00023,0,02,153,0,SPRINGFIELD CREEK,NA,132ND STREET,1.7S 3.7W PAPILLION,99.99,0,0,0000000000,0,41.0654,96.0712,50,3,2,2,9,2013,2,0,320,2003,5,8.5,0,0,0,N,N,1,0,5,0,0,0,A,1,5,1,19,0,0,3,0,8.5,3.7,11.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,1,44,1,34,6,N,N,5,8,9,34,1,12.2,821,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,10,0,1,Y,8,496,2033,NA,N,31,F,6,98.6,MM,603,41.114628,-96.119989,-96.1199889996851,41.1146280001283
329637,31,C007702313,1,4,1,00023,0,02,153,38295,WESTMONT CREEK,NA,132ND STREET,3.7W PAPILLION,99.99,0,0,0000000000,0,41.085748,96.071056,50,3,4,4,9,2000,2,0,215,2003,5,11.6,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,1,0,0,3,0,12,16.5,41.1,0,0,12,12.7,99.99,N,0,N,0,0,7,7,7,8,N,1,90,1,54,7,9,N,5,8,8,31,1,20.1,821,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,10,0,1,Y,8,365,2033,NA,N,31,G,7,521.97,MM,603,41.149372,-96.119733,-96.119732999592,41.1493720003133
329638,31,C007702313P,1,4,1,00230,0,02,153,38295,WESTMONT CREEK,NA,LINCOLN ROAD,.5N .2E 370 &132ND ST,99.99,0,0,0000000000,0,41.091764,96.065148,50,3,4,4,9,2013,2,0,100,2013,A,11,0,0,0,1,0,0,0,5,0,0,0,A,1,5,6,2,0,0,3,0,11,25.9,64.3,1.8,1.8,11,15.5,99.99,N,0,N,0,0,7,8,8,8,N,3,66,3,52,8,9,N,5,8,9,NA,NA,NA,821,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,0,0,1,Y,8,150,2033,NA,N,31,G,7,996.65,ST,724,41.1549,-96.1143,-96.1143000004318,41.1549000001014
329639,31,C007702315,1,4,1,03789,0,02,153,0,W BR PAPILLION CREEK,NA,FAS 3789,.5N 4W OF PAPILLION,99.99,0.024,0,0000000000,0,41.103288,96.071056,50,3,2,2,7,1991,2,0,8200,2009,5,7.6,0,20,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,3,0,12.2,16.8,50,0,0,12.2,12.9,99.99,N,0,N,0,0,5,8,7,5,N,1,71,1,42,7,5,N,5,8,5,NA,NA,NA,822,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,0,0,1,Y,8,11000,2040,NA,N,31,F,5,645,MM,603,41.1755,-96.118197,-96.1181969999321,41.1754999998054
329640,31,C007702405P,1,4,1,07927,0,02,153,0,STREAM,NA,FISHERY RD/COL7927,3.5S 6.5W SPRINGFIELD,99.99,0.056,0,0000000000,0,41.013936,96.154932,110,3,2,2,8,2002,2,0,100,1998,5,7.3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.6,18,18.3,0,0,8.6,8.7,99.99,N,0,N,0,0,8,7,7,6,N,1,70,1,42,7,7,N,5,8,8,31,1,18.3,1222,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,5,170,2033,NA,N,31,G,7,159.21,MM,603,41.027958,-96.263678,-96.263677999572,41.0279580000996
329641,31,C007702505,1,4,1,00025,0,02,153,0,STREAM,NA,120TH STREET,1.5E 1.4S SPRINGFIELD,99.99,0,0,0000000000,0,41.032844,96.060072,50,3,2,2,9,2023,1,0,40,2003,A,5.5,0,35,1,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,3,0,6.7,4.6,14.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,9,3,37,3,23,6,N,N,5,5,3,31,1,NA,823,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,N,N,N,N,0,0,NA,Y,8,68,2033,NA,N,31,G,9,78.65,MM,603,41.057903,-96.100194,-96.100193999867,41.0579030001762
329642,31,C007702505P,1,4,1,03793,0,02,153,38295,SCHRAM CREEK,NA,114TH ST,2W PAPILLION,99.99,0.211,0,0000000000,0,41.09576,96.052688,50,3,4,4,7,1988,2,0,800,2011,5,14.6,0,35,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,7.3,3.7,9.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,6,0,33,0,22,5,N,N,5,9,9,NA,NA,NA,823,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,8,800,2033,NA,N,31,F,6,132.86,MM,603,41.1676,-96.090972,-96.0909720002631,41.1675999998026
329643,31,C007703104,1,4,1,03785,0,02,153,0,STREAM,NA,84TH ST/FAS 3785,JCT N85/N370 3.5S,99.99,0.003,0,0000000000,0,41.0533,96.02348,50,3,2,2,7,1972,2,0,4260,2009,5,12.2,0,15,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,2,0,10.4,3.7,7.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,0,33,0,22,5,N,N,5,5,6,NA,NA,NA,822,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,8,5700,2040,NA,N,31,F,6,92.72,MM,603,41.092392,-96.042728,-96.0427280003874,41.0923920001085
329644,31,C007703105,1,4,1,03785,0,02,153,0,STREAM,NA,84TH ST/FAS 3785,JCT N85/N370 2.6S,99.99,0.111,0,0000000000,0,41.060792,96.02348,50,3,2,2,7,1972,2,0,4260,2009,5,12.2,0,30,0,1,0,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,12.2,8.5,21.9,0.2,0.2,12.2,12.5,99.99,N,0,N,0,0,7,7,7,6,N,1,83,1,49,7,6,N,5,5,7,NA,NA,NA,1123,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,8,4260,2033,NA,N,31,G,7,273.75,MM,603,41.102158,-96.042683,-96.0426830001815,41.1021579998914
329645,31,C007703105P,1,4,1,00P31,0,02,153,0,ZWIEBEL CREEK,NA,75TH ST,3.8S PAPILLION,99.99,0,0,0000000000,0,41.051032,96.014296,50,3,2,2,9,2023,2,0,50,2003,0,6.1,0,35,1,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,3,0,11.6,4.6,14.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,9,1,7,1,5,3,N,N,0,6,8,NA,NA,NA,124,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,NA,Y,8,85,2033,NA,N,31,G,9,87.23,MM,603,41.085528,-96.028803,-96.0288029995726,41.0855280000151
329646,31,C007703305P,1,4,1,00P33,0,02,153,0,STREAM,NA,63RD STREET,3S 1E PAPILLION,99.99,0,0,0000000000,0,41.045412,96.002988,0,3,2,2,9,2010,2,0,225,2003,5,15.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,0,1,0,11.6,7.9,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,42,0,33,8,N,N,5,9,8,31,1,17.4,822,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,10,0,1,Y,8,300,2040,NA,N,31,G,8,122.45,MM,603,41.080347,-96.009336,-96.0093359998176,41.0803470002577
329647,31,C007703310P,1,4,1,00P33,0,02,153,0,STREAM,NA,63RD STREET,3.3S 1E PAPILLION,99.99,0,0,0000000000,0,41.053588,96.002988,100,3,2,2,9,1980,2,0,70,2003,0,11.6,0,0,0,1,0,1,1,5,0,0,0,A,1,5,1,19,0,0,2,0,11.6,3,6.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,0,33,0,22,6,N,N,5,7,8,NA,NA,NA,1123,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,4,108,2033,NA,N,31,F,6,70.76,ST,724,41.0933,-96.0083,-96.0082999997498,41.0933000001387
329657,31,C007710305,1,4,1,00103,0,02,153,0,STREAM,NA,252ND STREET,3W 1.4N GRETNA,3.81,0,0,0000000000,0,41.10012,96.183996,20,3,2,2,9,1910,1,0,145,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,3,2,1,2,4.5,36.6,56.1,0,0,4.5,4.5,3.81,N,0,N,0,0,4,5,4,6,N,1,7,1,5,2,2,N,0,5,5,31,1,67.1,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,10,0,1,Y,4,246,2033,NA,N,31,P,4,252.45,MM,603,41.1632,-96.309697,-96.3096970000497,41.1632000000015
329658,31,C007710414,1,4,1,00000,0,02,153,0,BNSF,NA,GILES ROAD,2N 1.5E OF GRETNA,99.99,0,0,0000000000,0,41.103352,96.121063,30,3,2,2,16,2022,3,0,4000,2022,A,12.2,0,60,0,1,1,1,1,5,0,0,0,A,1,2,4,2,0,0,3,0,12.2,54.9,141.7,2.1,3,12.2,18.7,99.99,R,7.8,R,12.9,12.9,9,9,9,N,N,3,57,3,44,9,4,9,5,N,8,NA,NA,NA,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,2,0,1,Y,N,8000,2040,NA,N,31,G,9,2649.79,ST,724,41.175978,-96.202953,-96.2029530002764,41.1759779997136
329659,31,C007710415,1,4,1,00104,0,02,153,0,SOUTH PAPILLION CREEK,NA,GILES ROAD,2N 1.8E OF GRETNA,99.99,0,0,0000000000,0,41.10336,96.115748,30,3,2,2,16,2022,3,0,4000,2022,A,12.2,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,1,0,12.2,32,32.6,2.1,3,12.2,18.7,99.99,N,0,N,0,0,9,9,9,8,N,3,66,3,50,9,4,N,5,9,8,NA,NA,NA,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,2,0,NA,Y,8,8000,2040,NA,N,31,G,9,609.62,AM,1202,41.176061,-96.199108,-96.1991079997563,41.176061000249
329660,31,C007710425,1,4,1,03772,0,02,153,0,STREAM,NA,GILES RD/FAS 3772,2N 4.5E GRETNA,99.99,0.885,0,0000000000,0,41.103612,96.085388,20,3,2,2,7,1980,2,0,10695,2011,0,9.1,0,30,0,N,N,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,9.1,4.9,11.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,6,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,1123,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,8,12090,2033,NA,N,31,F,6,105.56,MM,603,41.176139,-96.147769,-96.1477690000962,41.1761389998579
329661,31,C007710510P,1,4,1,07927,0,02,153,0,STREAM,NA,234TH ST/COLL 7927,7.5W SPRINGFIELD,99.99,0.826,0,0000000000,0,41.044548,96.16552,40,3,2,2,8,1935,1,0,120,1998,0,5.2,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,4.5,18.3,18.6,0,0,4.5,5.1,99.99,N,0,N,0,0,5,5,5,6,N,1,15,1,9,2,2,N,0,5,6,31,1,18.6,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,4,204,2033,NA,N,31,F,5,94.86,MM,603,41.079964,-96.281786,-96.2817860001173,41.0799639999377
329662,31,C007710520P,1,4,1,07927,0,02,153,0,STREAM,NA,234TH ST/COLL 7927,1.3S 1.5W GRETNA,99.99,1.255,0,0000000000,0,41.070372,96.165592,50,3,2,2,8,1935,2,0,165,1998,0,8.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,2,0,0,1,0,7.2,8.2,8.5,0,0,7.2,7.2,99.99,N,0,N,0,0,7,5,4,5,N,1,16,1,9,3,4,N,0,4,4,34,1,8.5,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,8,7,0,0,0,0,1,Y,2,280,2033,NA,N,31,P,4,61.2,MM,603,41.1177,-96.282097,-96.2820969995637,41.1176999998979
329663,31,C007710605,1,4,1,00106,0,02,153,0,SOUTH PAPILLION CR TRIB,NA,CORNHUSKER ROAD,1N .5E GRETNA,99.99,0,0,0000000000,0,41.094104,96.131956,50,3,2,2,9,1935,1,0,70,2003,0,4.9,0,0,0,0,0,0,0,5,0,0,0,K,1,5,3,10,0,0,1,0,4.5,12.2,12.5,0,0,4.5,4.6,99.99,N,0,N,0,0,5,3,5,5,N,2,0,2,0,0,6,N,0,6,3,31,1,12.5,823,24,Y24,N,Y24,823,NA,118,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,3,119,2033,NA,N,31,P,3,57.5,AM,1202,41.162086,-96.221808,-96.2218080002862,41.1620859998493
329664,31,C007711025,1,4,1,00110,0,02,153,20260,WEHRSPANN CREEK,NA,SCHRAM RD,.2S 1.9E GRETNA,99.99,0,0,0000000000,0,41.075694,96.115403,50,3,4,4,9,1935,2,0,50,2003,0,7.6,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,2,0,0,1,0,5.7,11.9,12.2,0,0,5.7,5.7,99.99,N,0,N,0,0,7,4,4,5,N,1,18,1,11,4,4,N,0,5,6,31,1,12.2,1223,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,8,7,0,0,0,0,NA,Y,4,77,2033,NA,N,31,P,4,69.54,AM,1202,41.133406,-96.198492,-96.1984919998131,41.1334060003138
329665,31,C007711115,1,4,1,00111,0,02,153,0,BUFFALO CREEEK,NA,204TH ST,1.8S GRETNA,99.99,0,0,0000000000,0,41.063204,96.140312,50,3,2,2,9,1985,2,0,130,2003,5,9.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,0,1,0,10.4,6.4,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,4,0,43,0,33,4,N,N,5,8,8,NA,NA,NA,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,10,0,1,Y,4,221,2033,NA,N,31,P,4,58.24,MM,603,41.108847,-96.234033,-96.234032999613,41.1088470002228
329666,31,C007711310,1,4,1,00113,0,02,153,0,STREAM,NA,192ND ST,1E 3S GRETNA,99.99,0,0,0000000000,0,41.0524,96.125472,50,3,2,2,9,1935,2,0,30,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,2,0,2,2,1,7.3,9.4,19.2,0,0,7.3,7.3,99.99,N,0,N,0,0,6,6,5,6,N,1,16,1,10,3,6,N,0,4,8,34,1,19.2,1222,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,1993,8,7,0,0,0,0,1,Y,5,51,2033,NA,N,31,F,5,140.16,MM,603,41.090183,-96.206906,-96.2069059998532,41.0901830001667
329667,31,C007711315,1,4,1,00113,0,02,153,0,BUFFALO CREEK,NA,192ND STREET,.7N 4W SPRINGFIELD,99.99,0,0,0000000000,0,41.053192,96.125436,20,3,2,2,9,1935,1,0,25,2003,0,4.6,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,4.5,15.2,15.5,0,0,4.5,4.8,99.99,N,0,N,0,0,6,5,6,5,N,1,15,1,9,3,6,N,0,4,6,34,1,15.5,823,24,Y24,N,N,823,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,8,7,0,0,0,0,1,Y,7,42,2033,NA,N,31,F,5,74.4,AM,1202,41.093517,-96.215222,-96.2152219999841,41.093517000017
