"OBJECTID","STATE_CODE_001","STRUCTURE_NUMBER_008","RECORD_TYPE_005A","ROUTE_PREFIX_005B","SERVICE_LEVEL_005C","ROUTE_NUMBER_005D","DIRECTION_005E","HIGHWAY_DISTRICT_002","COUNTY_CODE_003","PLACE_CODE_004","FEATURES_DESC_006A","CRITICAL_FACILITY_006B","FACILITY_CARRIED_007","LOCATION_009","MIN_VERT_CLR_010","KILOPOINT_011","BASE_HWY_NETWORK_012","LRS_INV_ROUTE_013A","SUBROUTE_NO_013B","LAT_016","LONG_017","DETOUR_KILOS_019","TOLL_020","MAINTENANCE_021","OWNER_022","FUNCTIONAL_CLASS_026","YEAR_BUILT_027","TRAFFIC_LANES_ON_028A","TRAFFIC_LANES_UND_028B","ADT_029","YEAR_ADT_030","DESIGN_LOAD_031","APPR_WIDTH_MT_032","MEDIAN_CODE_033","DEGREES_SKEW_034","STRUCTURE_FLARED_035","RAILINGS_036A","TRANSITIONS_036B","APPR_RAIL_036C","APPR_RAIL_END_036D","HISTORY_037","NAVIGATION_038","NAV_VERT_CLR_MT_039","NAV_HORR_CLR_MT_040","OPEN_CLOSED_POSTED_041","SERVICE_ON_042A","SERVICE_UND_042B","STRUCTURE_KIND_043A","STRUCTURE_TYPE_043B","APPR_KIND_044A","APPR_TYPE_044B","MAIN_UNIT_SPANS_045","APPR_SPANS_046","HORR_CLR_MT_047","MAX_SPAN_LEN_MT_048","STRUCTURE_LEN_MT_049","LEFT_CURB_MT_050A","RIGHT_CURB_MT_050B","ROADWAY_WIDTH_MT_051","DECK_WIDTH_MT_052","VERT_CLR_OVER_MT_053","VERT_CLR_UND_REF_054A","VERT_CLR_UND_054B","LAT_UND_REF_055A","LAT_UND_MT_055B","LEFT_LAT_UND_MT_056","DECK_COND_058","SUPERSTRUCTURE_COND_059","SUBSTRUCTURE_COND_060","CHANNEL_COND_061","CULVERT_COND_062","OPR_RATING_METH_063","OPERATING_RATING_064","INV_RATING_METH_065","INVENTORY_RATING_066","STRUCTURAL_EVAL_067","DECK_GEOMETRY_EVAL_068","UNDCLRENCE_EVAL_069","POSTING_EVAL_070","WATERWAY_EVAL_071","APPR_ROAD_EVAL_072","WORK_PROPOSED_075A","WORK_DONE_BY_075B","IMP_LEN_MT_076","DATE_OF_INSPECT_090","INSPECT_FREQ_MONTHS_091","FRACTURE_092A","UNDWATER_LOOK_SEE_092B","SPEC_INSPECT_092C","FRACTURE_LAST_DATE_093A","UNDWATER_LAST_DATE_093B","SPEC_LAST_DATE_093C","BRIDGE_IMP_COST_094","ROADWAY_IMP_COST_095","TOTAL_IMP_COST_096","YEAR_OF_IMP_097","OTHER_STATE_CODE_098A","OTHER_STATE_PCNT_098B","OTHR_STATE_STRUC_NO_099","STRAHNET_HIGHWAY_100","PARALLEL_STRUCTURE_101","TRAFFIC_DIRECTION_102","TEMP_STRUCTURE_103","HIGHWAY_SYSTEM_104","FEDERAL_LANDS_105","YEAR_RECONSTRUCTED_106","DECK_STRUCTURE_TYPE_107","SURFACE_TYPE_108A","MEMBRANE_TYPE_108B","DECK_PROTECTION_108C","PERCENT_ADT_TRUCK_109","NATIONAL_NETWORK_110","PIER_PROTECTION_111","BRIDGE_LEN_IND_112","SCOUR_CRITICAL_113","FUTURE_ADT_114","YEAR_OF_FUTURE_ADT_115","MIN_NAV_CLR_MT_116","FED_AGENCY","SUBMITTED_BY","BRIDGE_CONDITION","LOWEST_RATING","DECK_AREA","STATUS","DATE","LATDD","LONGDD","x","y"
183754,19,"000000000700970",1,2,1,"00006",2,"04",155,1642,"FRNT RD & 2ND AVE",NA,"US 6 EB","I-480 - I-29 INTERCHANGE",99.99,0.777,1,"S001920006",NA,41.2613888888889,-95.9119444444444,2,3,1,1,14,2022,2,6,12300,2022,"A",11,0,0,1,"1","1","1","1",5,"N",0,0,"A",1,1,4,2,0,0,8,0,8.5,61,433.4,0,0,11,11.9,99.99,"H",5.39,"H",7.5,3.8,"8","8","8","N","N","8",46.7,"8",36,"8","6","7",5,"N",8,NA,NA,NA,1022,24,"N","N","N",NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,"N",1,NA,1,0,NA,"1","1","0","1",10,1,NA,"Y","N",12300,2042,NA,"N",19,"G",8,5157.46,"ST",724,41.26145,-95.912144,-95.9121440002593,41.2614499998595
183755,19,"000000000700975",1,1,7,"00029",0,"04",155,1642,"I 29  US 6  AVE G",NA,"I480 EB TO I29 NB","I-480 TO I-29 INTERCHANGE",99.99,0.032,0,"",NA,41.2611111111111,-95.9130555555556,2,3,1,1,11,2022,1,12,4090,2022,"A",9.8,0,0,0,"1","1","1","1",5,"N",0,0,"A",1,1,4,2,0,0,10,0,9.8,67.1,514.5,0,0,9.8,10.7,99.99,"H",5.05,"H",5.2,4.2,"8","8","8","N","N","8",49.6,"8",38.2,"8","9","6",5,"N",8,NA,NA,NA,223,24,"N","N","N",NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,"N",1,NA,1,0,NA,"1","1","0","1",10,0,NA,"Y","N",4090,2042,NA,"N",19,"G",8,5505.15,"ST",724,41.261308,-95.913142,-95.9131419997939,41.2613079997073
183756,19,"000000000700980",1,2,1,"00006",4,"04",155,1642,"NORTH 40TH ST",NA,"US 6 WB","I480 & I-29 INTERCHANGE",99.99,517.745,0,"",NA,41.2616666666667,-95.9119444444444,2,3,1,1,14,2023,3,3,16700,2022,"A",19.5,0,23,1,"1","1","1","1",5,"N",0,0,"A",1,1,4,2,0,0,2,0,9.8,43.3,81.5,0,0,19.5,20.5,99.99,"H",5.13,"H",3.2,9.6,"9","9","9","N","N","8",48.9,"8",37.6,"9","9","6",5,"N",8,NA,NA,NA,523,3,"N","N","N",NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,"L",1,NA,1,0,NA,"1","1","0","1",8,1,NA,"Y","N",16700,2044,NA,"N",19,"G",9,1670.75,"ST",724,41.261839,-95.911992,-95.9119919999234,41.2618389999314
324149,31,"C002800403",1,4,1,"00004",0,"02",55,0,"PAPIO CREEK",NA,"PAWNEE ROAD","1S 2.5W N133/WASHGTON CL",99.99,0,0,"0000000000",0,41.3791666666667,-96.1405555555556,30,3,2,2,9,1992,2,0,116,2005,"5",6.4,0,15,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,12.2,3.7,7.6,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","5","5","0",33,"0",22,"5","N","N",5,"8",8,NA,NA,NA,922,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",0,0,1,"Y","8",93,2033,NA,"N",31,"F",5,48.64,"AM",1202,41.379175,-96.140539,-96.1405390002618,41.379175000011
324150,31,"C002800405",1,4,1,"00004",0,"02",55,0,"THOMAS CREEK",NA,"PAWNEE ROAD","JCT N36/N133 1N .8E",99.99,0,0,"0000000000",0,41.3791666666667,-96.1083333333333,30,3,2,2,9,2010,2,0,85,2005,"5",9.1,0,20,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,2,0,0,1,0,9.1,25.9,26.5,0,0,9.1,9.9,99.99,"N",0,"N",0,0,"7","8","7","7","N","1",71,"1",39,"7","7","N",5,"8",8,31,1,21.9,922,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",0,0,1,"Y","8",93,2033,NA,"N",31,"G",7,262.35,"AM",1202,41.379142,-96.108414,-96.1084139997384,41.3791419997591
324151,31,"C002800410",1,4,1,"00004",0,"02",55,0,"BOETTGER CREEK",NA,"PAWNEE ROAD","JCT N36/N133 1N 1E",99.99,0,0,"0000000000",0,41.3788888888889,-96.0766666666667,30,3,2,2,9,2020,2,0,57,2005,"A",7.6,0,35,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,2,0,0,1,0,8.4,29.9,30.6,0,0,8.5,9.2,99.99,"N",0,"N",0,0,"7","7","8","7","N","3",54,"3",40,"7","7","N",5,"8",8,34,1,23.8,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",0,0,1,"Y","8",96,2033,NA,"N",31,"G",7,281.52,"AM",1202,41.379161,-96.076608,-96.0766079999555,41.379160999947
324152,31,"C002800420P",1,4,1,"07949",0,"02",55,0,"STREAM",NA,"PONCA RD/COLL 7949","42ND & PONCA ROAD",99.99,0.171,0,"0000000000",0,41.3755555555556,-95.9763888888889,30,3,2,2,8,1985,2,0,350,1998,"5",6.1,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,5,0,0,1,0,8.5,18.3,18.6,0,2,8.5,11.2,99.99,"N",0,"N",0,0,"5","5","7","5","N","1",53,"1",31,"5","6","N",5,"7",6,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"9","6","2","9",0,0,1,"Y","5",595,2033,NA,"N",31,"F",5,208.32,"MM",603,41.375742,-95.976628,-95.9766279998613,41.3757419997281
324162,31,"C002801403P",1,4,1,"00P14",0,"02",55,0,"STREAM",NA,"OLD MAPLE ROAD","JCT US275/N64 .75E",99.99,0,0,"0000000000",0,41.2938888888889,-96.2788888888889,999,3,2,2,9,1989,2,0,5,2003,"5",7.3,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,9.8,3,6.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"6","N","N",5,"7",6,NA,NA,NA,922,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",0,0,1,"Y","8",6,2033,NA,"N",31,"G",7,46.72,"MM",603,41.294033,-96.279039,-96.2790389995892,41.2940329999162
324178,31,"C002801805",1,4,1,"00018",0,"02",55,0,"STREAM",NA,"BLONDO STREET",".5S OF WATERLOO",99.99,0,0,"0000000000",0,41.2775,-96.2858333333333,30,3,2,2,9,2002,2,0,107,2003,"5",7.3,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,17.7,3,9.8,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","7","0",33,"0",22,"6","N","N",5,"8",8,34,1,7.9,1022,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","8",250,2033,NA,"N",31,"G",7,71.54,"MM",603,41.277483,-96.286153,-96.286152999971,41.2774829997921
324179,31,"C002801905",1,4,1,"00019",0,"02",55,0,"STREAM",NA,"240TH STREET","4S OF WATERLOO",99.99,0,0,"0000000000",0,41.2277777777778,-96.2916666666667,30,3,2,2,9,1987,2,0,101,2005,"5",6.4,0,50,0,"1","1","1","1",5,"0",0,0,"A",1,5,2,1,0,0,3,0,8.5,12.2,31.4,0,0,8.5,9.2,99.99,"N",0,"N",0,0,"6","6","8","6","N","1",58,"1",34,"6","6","N",5,"8",8,NA,NA,NA,1022,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","0",0,0,1,"Y","8",98,2033,NA,"N",31,"F",6,288.88,"MM",603,41.2278,-96.291858,-96.2918580000161,41.2278000000816
324183,31,"C002802460P",1,5,1,"00P25",0,"02",55,0,"BOXELDER CREEK TRIB",NA,"WEIR STREET",".1E OF 197TH ON WEIR ST",99.99,0,0,"0000000000",0,41.2063888888889,-96.2222222222222,20,3,26,26,19,2005,2,0,500,2005,"0",7.6,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,3,19,0,0,1,0,7.6,7,7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","7","0",38,"0",33,"7","N","N",5,"7",8,NA,NA,NA,823,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","8",850,2033,NA,"N",31,"G",7,53.2,"ST",724,41.2066,-96.2224,-96.2223999999399,41.2065999999454
324184,31,"C002802470P",1,5,1,"00P25",0,"02",55,0,"BOXELDER CREEK TRIB",NA,"ORCHARD AVE",".02E OF 196TH ON ORCHARD",99.99,0,0,"0000000000",0,41.2088888888889,-96.2211111111111,20,3,26,26,9,2005,2,0,500,2005,"0",7.6,0,5,0,"N","N","N","N",5,"0",0,0,"A",1,5,3,19,0,0,2,0,7.6,4.9,10.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","4","5","0",38,"0",33,"5","N","N",5,"5",8,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","5",850,2033,NA,"N",31,"F",5,79.04,"ST",724,41.209,-96.2212,-96.2211999998407,41.2090000000465
324185,31,"C002802480P",1,5,1,"00P25",0,"02",55,0,"BOXELDER CREEK TRIB",NA,"L STREET",".1E OF 194 AVE ON L ST",99.99,0,0,"0000000000",0,41.2122222222222,-96.2202777777778,50,3,26,26,9,2004,2,0,500,2005,"0",7.6,0,5,0,"N","N","N","N",5,"0",0,0,"A",1,5,3,19,0,0,2,0,7.6,4.9,10.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","4","5","0",38,"0",33,"5","N","N",5,"8",8,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","8",850,2033,NA,"N",31,"F",5,79.04,"ST",724,41.2123,-96.2203,-96.2203000002154,41.2123000002161
324186,31,"C002802490P",1,5,1,"00P25",0,"02",55,0,"BOXELDER CREEK TRIB",NA,"L STREET",".1 E OF 194TH AVE ON L ST",99.99,0,0,"0000000000",0,41.2122222222222,-96.2188888888889,50,3,26,26,9,2004,2,0,500,2005,"0",7.6,0,35,0,"N","N","N","N",5,"0",0,0,"A",1,5,3,19,0,0,1,0,7.6,5.2,6.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","4","6","0",38,"0",33,"6","N","N",5,"8",8,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","8",850,2033,NA,"N",31,"F",6,48.64,"ST",724,41.2124,-96.219,-96.2189999996587,41.212399999855
324187,31,"C002802495P",1,5,1,"00P25",0,"02",55,0,"BOXELDER CREEK TRIB",NA,"G STREET","200 E OF 200TH ST & G ST",99.99,0,0,"0000000000",0,41.2175,-96.2277777777778,20,3,26,26,9,2005,2,0,100,2011,"5",7.9,0,46,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,7.6,3,13.1,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","5","7","0",42,"0",33,"7","N","N",5,"7",6,NA,NA,NA,1022,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",1,0,1,"Y","8",110,2033,NA,"N",31,"G",7,103.49,"ST",724,41.2177,-96.228,-96.2280000004031,41.2176999998255
324188,31,"C002802505P",1,4,1,"00P25",0,"02",55,0,"BOXELDER CREEK TRIB",NA,"GROVER STREET",".25 W OF 192ND STREET",99.99,0,0,"0000000000",0,41.2258333333333,-96.2202777777778,30,3,26,26,9,2004,2,0,500,2005,"0",7.6,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,7.6,2.7,9.1,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"6","N","N",5,"8",8,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","8",850,2033,NA,"N",31,"G",7,69.16,"ST",724,41.225967,-96.2203,-96.2203000002154,41.2259670000905
324189,31,"C002802705P",1,4,1,"00P27",0,"02",55,0,"STREAM",NA,"186TH STREET",".5S 186TH & STATE ST",99.99,0,0,"0000000000",0,41.33,-96.2066666666667,50,3,2,2,9,1983,2,0,173,2005,"5",6.4,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,4,0,0,1,0,8.8,16.2,16.2,0,0,8.8,9.2,99.99,"N",0,"N",0,0,"7","7","6","6","N","1",68,"1",37,"6","6","N",5,"8",8,NA,NA,NA,821,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,2001,"9","1","0","1",0,0,1,"Y","5",294,2033,NA,"N",31,"F",6,149.04,"AM",1202,41.329431,-96.206358,-96.2063579996822,41.3294309999437
324190,31,"C002802710P",1,4,1,"00P27",0,"02",55,0,"STREAM",NA,"186TH STREET",".3S 186TH &AMP; RAINWOOD",99.99,0,0,"0000000000",0,41.345,-96.2063888888889,50,3,2,2,9,2008,2,0,700,2005,"5",8.5,0,15,0,"1","1","1","1",5,"0",0,0,"A",1,5,2,1,0,0,3,0,8.5,7.3,19.3,0,0,8.5,9.3,99.99,"N",0,"N",0,0,"7","7","6","6","N","1",88,"1",52,"6","5","N",5,"8",8,31,1,7.3,922,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",0,0,1,"Y","8",777,2033,NA,"N",31,"F",6,179.49,"AM",1202,41.345022,-96.206503,-96.2065030003454,41.345021999915
324192,31,"C002802810",1,4,1,"03795",0,"02",55,0,"ELKHORN RIVER",NA,"Q ST/FAS 3795","WJCT US275/N92 2S .2W",99.99,1.191,0,"0000000000",0,41.2044444444444,-96.2961111111111,60,3,2,2,7,1964,2,0,1165,2011,"0",7.9,0,10,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,7.9,39.6,107,0.4,0.4,7.9,8.6,99.99,"N",0,"N",0,0,"4","6","5","5","N","1",62,"1",37,"5","4","N",5,"8",8,34,1,107,1022,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,2000,"1","9","0","0",0,0,1,"Y","5",1140,2033,NA,"N",31,"P",4,920.2,"MM",603,41.204725,-96.296944,-96.2969439997451,41.2047250000745
324193,31,"C002802850P",1,5,1,"00P50",0,"02",55,37000,"OLD LINCOLN HIGHWAY CR",NA,"BURKE ST.","450 W OF 180TH & BURKE",99.99,0,0,"0000000000",0,41.2583333333333,-96.1977777777778,20,3,4,4,19,2005,2,0,200,2011,"5",15.2,0,4,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,7.6,3.7,7.6,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","7","1",67,"1",41,"7","N","N",5,"7",8,NA,NA,NA,1022,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",222,2033,NA,"N",31,"G",7,115.52,"ST",724,41.2585,-96.198,-96.1979999997185,41.2584999998656
324194,31,"C002802903P",1,4,1,"00P29",0,"02",55,37000,"STREAM",NA,"G STREET","200 W OF 178TH ST",99.99,0,0,"0000000000",0,41.215,-96.1919444444444,20,3,4,4,9,1999,2,0,50,1997,"0",7.6,0,25,0,"1","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,7.6,2.4,8.5,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"6","N","N",5,"7",7,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",0,0,1,"Y","8",85,2033,NA,"N",31,"G",7,64.6,"MM",603,41.215964,-96.19185,-96.1918500003328,41.2159639998367
324195,31,"C002802905P",1,4,1,"00P29",0,"02",55,37000,"OLD LINCOLN HWY CREEK",NA,"OLD LINCOLN HWY",".3N 174TH & US6",99.99,0,0,"0000000000",0,41.2669444444444,-96.1866666666667,20,3,4,4,9,1985,2,0,1046,2005,"0",5.5,0,20,0,"N","N","N","N",5,"0",0,0,"A",1,5,3,19,0,0,1,0,11,6.4,6.7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","5","7","0",43,"0",33,"7","N","N",5,"8",8,NA,NA,NA,1022,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","0","0","0",10,0,1,"Y","8",781,2033,NA,"N",31,"G",7,36.85,"ST",724,41.267,-96.1868,-96.1867999996906,41.2669999998316
324196,31,"C002803105",1,5,1,"00031",0,"02",55,37000,"STREAM",NA,"168TH ST/FAS 3811",".3N 168TH &AMP; HARRISON",99.99,0.016,0,"0000000000",0,41.1930555555556,-96.1766666666667,30,3,4,4,19,1989,3,0,11800,2004,"5",11,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,11,3.7,7.9,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",33,"0",22,"5","N","N",5,"6",7,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,1998,"N","N","N","N",0,0,1,"Y","8",20060,2033,NA,"N",31,"F",6,86.9,"ST",724,41.1933,-96.1767,-96.1767000002027,41.1932999999033
324197,31,"C002805104P",1,4,1,"07965",0,"02",55,0,"PONCA CREEK",NA,"CALHOUN RD/COL7965","NR CALHOUN RD & PONC RD",99.99,0.029,0,"0000000000",0,41.3669444444444,-95.9825,30,3,2,2,8,1984,2,0,1094,2004,"5",9.1,0,0,0,"1","0","1","1",5,"0",0,0,"A",1,5,5,4,0,0,3,0,9.1,10.4,30.2,1.5,0,9.1,11.5,99.99,"N",0,"N",0,0,"6","5","5","5","N","1",54,"1",33,"5","5","N",5,"8",6,NA,NA,NA,922,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",0,0,1,"Y","5",1000,2033,NA,"N",31,"F",5,347.3,"AM",1202,41.367111,-95.982425,-95.9824249999679,41.3671110001724
324200,31,"C002810405P",1,4,1,"0P104",0,"02",55,0,"STREAM",NA,"ELK CITY DRIVE",".5W ELK CITY",99.99,0,0,"0000000000",0,41.3766666666667,-96.2866666666667,20,3,2,2,9,1920,2,0,26,2005,"0",5.5,0,0,0,"0","0","0","0",5,"0",0,0,"A",1,5,3,2,0,0,1,0,6.6,8.4,8.4,0,0,6.6,6.7,99.99,"N",0,"N",0,0,"6","5","6","5","N","1",50,"1",30,"5","5","N",5,"7",4,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","0",10,0,1,"Y","4",44,2033,NA,"N",31,"F",5,56.28,"MM",603,41.376975,-96.286678,-96.2866779996775,41.3769750002679
324201,31,"C002810615",1,4,1,"00106",0,"02",55,0,"BIG PAPILLION CREEK",NA,"BENNINGTON ROAD",".3W OF BENNINGTON",99.99,0,0,"0000000000",0,41.365,-96.1616666666667,30,3,2,2,9,1985,2,0,1220,2005,"5",7.3,0,30,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,9.1,22.6,58.5,1.5,0,9.1,11.5,99.99,"N",0,"N",0,0,"5","5","6","6","N","1",69,"1",41,"5","5","N",5,"8",8,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",10,0,1,"Y","5",2074,2033,NA,"N",31,"F",5,672.75,"MM",603,41.364589,-96.162269,-96.1622689999479,41.3645890002584
324202,31,"C002811205",1,4,1,"00112",0,"02",55,0,"W BR PAPILLION CREEK",NA,"IDA STREET","177TH & IDA ST",99.99,0,0,"0000000000",0,41.3208333333333,-96.1913888888889,30,3,2,2,9,2017,2,0,545,2005,"A",8.2,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,6,2,0,0,3,0,8.2,30.5,82.9,0,3,8.2,12.3,99.99,"N",0,"N",0,0,"7","7","8","8","N","3",44,"3",34,"7","5","N",5,"8",8,NA,NA,NA,1022,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",10,0,1,"Y","8",926,2033,NA,"N",31,"G",7,1019.67,"AM",1202,41.320942,-96.191625,-96.1916250002019,41.320942000236
324203,31,"C002811210",1,4,1,"00112",0,"02",55,0,"RUSSELL CREEK",NA,"IDA STREET","IDA @ 156TH STREET",99.99,0,0,"0000000000",0,41.3208333333333,-96.1602777777778,50,3,2,2,9,2000,3,0,1437,2005,"5",11,0,38,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,15.2,4.6,9.8,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","7","0",33,"0",22,"5","N","N",5,"8",8,NA,NA,NA,922,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",0,0,1,"Y","8",1580,2033,NA,"N",31,"G",7,107.8,"MM",603,41.321042,-96.160047,-96.1600470000247,41.321042000267
324207,31,"C002811805P",1,5,1,"0P118",0,"02",55,37000,"W BR PAPILLION CREEK",NA,"OLD LINCOLN HWY","1.7E OF ELKHORN",99.99,0,0,"0000000000",0,41.275,-96.2019444444445,30,3,4,4,9,1996,2,0,653,2005,"5",5.5,0,0,0,"1","0","0","0",5,"0",0,0,"A",1,5,4,2,0,0,2,0,8.5,24.4,37.5,0,0,8.5,9.2,99.99,"N",0,"N",0,0,"7","7","6","6","N","1",53,"1",32,"6","5","N",5,"8",8,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,1997,"1","1","0","0",10,0,1,"Y","4",1110,2033,NA,"N",31,"F",6,345,"AM",1202,41.275303,-96.202181,-96.2021809997994,41.2753030000455
324208,31,"C002812105",1,4,1,"07941",0,"02",55,0,"DITCH",NA,"228TH ST/COLL 7941",".5E 1.2N OF WATERLOO",99.99,0.787,0,"0000000000",0,41.3086111111111,-96.2738888888889,30,3,2,2,8,2012,2,0,904,2005,"A",7.3,0,10,0,"1","1","1","1",5,"0",0,0,"A",1,5,9,19,0,0,2,0,9.1,8.5,20.1,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",42,"0",33,"6","N","N",5,"7",7,31,1,15.2,922,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",0,0,1,"Y","8",994,2033,NA,"N",31,"F",6,146.73,"MM",603,41.308689,-96.274083,-96.2740829995566,41.3086889996737
324209,31,"C002812303",1,4,1,"00123",0,"02",55,0,"WEST PAPIO CREEK",NA,"216TH ST","JCT N64/N31 1N 1W",99.99,0,0,"0000000000",0,41.3080555555556,-96.2530555555556,20,3,2,2,9,1993,2,0,725,2005,"0",7.3,0,25,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,7.3,3.4,7.6,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","5","5","0",33,"0",22,"5","N","N",5,"8",8,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","8",1232,2033,NA,"N",31,"F",5,55.48,"AM",1202,41.299531,-96.253725,-96.2537250003972,41.2995310002767
